fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,-2.3,-0.0,-2.2,-2.5,63.2,46.8,46.0,35.6,3.9,6.1,7.5,7.5,1024.9,25,20
3,-2.9,0.0,-0.9,-1.4,70.2,50.4,43.6,38.5,4.4,6.0,7.5,7.5,1025.0,25,23
6,-3.3,-0.3,-0.2,-0.6,75.7,54.2,40.9,32.7,5.7,6.8,6.9,6.9,1023.5,26,2
9,-3.3,-0.1,0.1,-0.6,78.6,55.6,37.6,30.7,0.4,2.1,5.4,5.4,1023.0,26,5
12,-2.1,0.2,-0.4,-1.6,75.5,51.8,38.4,35.4,1.2,2.2,5.7,5.7,1024.6,26,8
15,5.3,2.5,-0.4,-1.5,42.5,45.8,37.8,36.6,1.5,2.2,5.0,5.0,1026.0,26,11
18,7.6,5.1,1.0,-1.1,35.2,36.8,46.0,51.4,4.0,4.3,4.8,4.8,1023.6,26,14
21,5.9,5.1,1.1,-0.9,43.3,38.7,48.0,54.3,5.0,5.5,5.4,5.4,1025.2,26,17
24,1.6,3.4,0.1,-1.7,58.2,42.6,49.8,55.4,6.6,8.4,6.8,6.8,1027.4,26,20
27,-0.8,1.1,-1.3,-2.8,65.2,45.4,47.1,52.3,6.7,8.3,7.3,7.3,1030.2,26,23
30,-2.2,-0.8,-2.2,-3.1,64.9,45.1,41.4,37.2,6.2,8.2,8.0,8.0,1031.8,27,2
33,-3.0,-2.7,-3.3,-4.1,62.2,47.3,36.5,28.3,6.8,9.7,9.5,9.5,1032.9,27,5
36,-2.9,-3.9,-4.3,-4.9,55.6,44.2,27.0,22.3,5.8,9.0,10.2,10.2,1035.5,27,8
39,2.0,-1.9,-4.8,-5.2,33.0,37.8,26.1,19.6,3.2,3.8,7.8,7.8,1036.8,27,11
42,4.5,1.0,-3.1,-5.1,22.9,24.1,30.6,34.5,5.4,5.8,6.3,6.3,1034.2,27,14
