fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,12.6,16.1,12.9,11.1,65.3,44.4,48.0,48.2,3.7,6.6,4.9,4.9,1021.0,86,20
3,10.5,14.5,12.6,11.2,72.3,48.4,45.1,38.5,3.8,7.3,5.8,5.8,1021.9,86,23
6,8.5,12.7,12.5,11.2,80.9,56.1,43.8,37.1,4.0,6.4,5.6,5.6,1021.6,87,2
9,7.0,11.8,12.3,11.0,87.8,59.4,43.6,36.1,3.4,4.7,4.7,4.7,1021.6,87,5
12,10.6,11.5,12.2,11.2,76.3,58.8,37.8,22.8,2.6,4.8,3.8,3.8,1023.8,87,8
15,18.2,15.3,12.4,11.5,46.7,49.1,28.5,16.8,3.0,4.0,6.3,6.3,1023.7,87,11
18,20.5,18.3,13.9,11.8,30.2,28.7,34.1,36.1,3.9,4.8,5.9,5.9,1021.0,87,14
21,19.0,18.4,14.2,12.0,37.6,31.3,36.7,40.6,3.1,5.4,6.4,6.4,1019.8,87,17
24,14.4,16.3,13.5,11.6,50.4,38.6,38.7,43.2,3.5,8.5,9.6,9.6,1020.8,87,20
27,12.0,13.2,13.2,11.7,53.7,44.1,31.8,38.3,4.7,9.6,9.8,9.8,1021.5,87,23
30,10.1,11.2,13.2,12.0,54.3,45.1,36.9,39.2,2.7,6.8,6.9,6.9,1020.4,88,2
33,9.4,9.7,12.9,11.9,59.4,54.5,40.6,41.8,3.4,6.4,4.9,4.9,1019.1,88,5
36,10.5,9.5,12.7,11.7,64.3,63.7,39.3,41.0,2.8,6.4,4.1,4.1,1019.9,88,8
39,13.8,11.9,12.6,11.6,60.2,63.8,36.3,38.2,2.5,3.3,3.9,3.9,1020.1,88,11
42,15.9,14.1,12.5,11.7,55.5,57.9,39.7,38.1,3.0,3.8,2.7,2.7,1017.7,88,14
