fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,4.5,9.7,8.4,6.9,65.3,41.8,34.6,34.1,2.1,4.3,9.1,9.1,1016.1
3,4.6,7.8,8.4,6.8,67.1,52.2,42.4,43.2,3.8,8.6,15.3,15.3,1017.3
6,4.9,6.0,5.1,3.6,65.4,57.1,37.2,34.0,8.6,11.9,18.7,18.7,1019.2
9,2.4,2.1,-0.7,-1.7,55.1,53.4,53.5,51.2,8.9,10.5,15.7,15.7,1022.3
12,0.3,-0.5,-3.0,-4.5,59.7,55.7,40.4,34.6,6.1,8.4,12.2,12.2,1025.2
15,3.2,0.3,-3.8,-5.6,29.9,32.4,39.8,34.3,7.0,7.8,9.2,9.2,1026.1
18,3.9,1.3,-2.8,-4.9,22.7,22.8,28.7,32.4,7.4,8.3,9.4,9.4,1024.2
21,1.5,0.9,-3.0,-5.0,27.5,23.4,27.3,28.9,5.3,6.6,8.5,8.5,1025.3
24,-2.2,-0.1,-3.7,-5.5,45.4,24.8,25.9,24.8,4.1,5.3,7.2,7.2,1026.7
27,-2.9,-0.5,-3.8,-5.3,50.9,23.7,21.5,18.2,1.7,2.6,4.9,4.9,1027.8
30,-3.2,-0.7,-3.8,-5.2,53.3,22.5,17.4,14.9,1.6,2.4,4.3,4.3,1027.4
33,-3.7,-1.0,-4.0,-5.1,56.2,22.2,16.1,15.2,1.3,0.9,1.8,1.8,1026.6
36,-2.7,-1.2,-3.7,-4.3,51.4,22.7,14.6,16.1,2.9,3.7,1.8,1.8,1027.7
39,3.3,0.4,-2.7,-2.9,25.6,25.9,17.9,16.8,3.9,3.9,2.9,2.9,1028.0
42,5.7,3.2,-0.7,-1.7,25.7,25.4,29.1,23.8,3.1,2.9,2.7,2.7,1025.4
