fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,1.8,-0.1,-3.8,-5.0,44.6,42.6,49.4,38.0,3.3,4.0,4.1,4.1,1035.2,335,20
3,1.6,-0.3,-3.8,-4.9,47.1,43.1,45.2,32.3,2.8,3.7,3.4,3.4,1035.3,335,23
6,0.7,-0.5,-3.8,-5.0,52.3,43.1,42.5,30.8,2.4,4.4,4.3,4.3,1033.5,336,2
9,-1.4,-0.7,-3.8,-4.9,65.7,41.5,39.0,25.0,2.5,4.8,4.5,4.5,1032.5,336,5
12,-0.4,-0.9,-3.4,-4.1,63.5,40.1,28.0,14.9,3.0,6.9,6.3,6.3,1031.7,336,8
15,4.2,0.9,-3.0,-3.4,35.6,37.0,36.2,14.9,2.4,3.3,3.8,3.8,1031.4,336,11
18,6.1,3.5,-0.7,-2.0,32.5,32.6,39.5,30.9,2.1,3.1,3.7,3.7,1027.3,336,14
21,3.6,4.1,0.2,-0.8,51.6,36.5,44.1,43.4,2.3,2.7,3.9,3.9,1026.5,336,17
24,2.2,4.0,1.3,1.4,58.8,42.0,51.1,57.3,3.6,5.3,6.2,6.2,1025.7,336,20
27,1.6,4.1,2.7,2.5,68.1,47.9,59.8,65.2,3.2,4.4,7.1,7.1,1025.6,336,23
30,1.5,4.1,3.5,3.2,72.1,52.4,63.4,69.3,1.3,2.4,6.5,6.5,1024.9,337,2
33,0.4,3.7,3.1,2.7,82.6,56.2,64.8,72.6,1.4,1.7,3.6,3.6,1024.2,337,5
36,2.1,3.3,2.3,1.8,76.3,57.2,62.2,70.5,3.3,3.0,2.2,2.2,1026.3,337,8
39,7.1,4.6,2.4,2.2,54.0,58.4,58.8,66.5,2.5,2.8,4.6,4.6,1026.4,337,11
42,7.7,5.9,2.6,2.6,53.1,56.4,62.8,62.6,1.1,1.1,1.9,1.9,1024.4,337,14
