fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,6.4,4.5,1.7,1.6,73.5,81.3,87.4,89.8,6.0,7.1,10.3,10.3,1030.7,14,20
3,5.3,3.3,-0.1,0.2,67.6,73.6,82.3,79.8,5.3,6.9,8.8,8.8,1032.3,14,23
6,2.8,1.2,-1.0,-0.6,65.4,67.5,63.8,62.8,5.7,8.1,8.4,8.4,1033.7,15,2
9,-0.2,-1.5,-1.1,-0.9,69.4,69.2,41.2,36.4,5.2,8.1,7.5,7.5,1033.3,15,5
12,-1.4,-3.3,-1.4,-1.0,73.6,78.5,37.9,25.9,3.8,7.3,6.3,6.3,1034.7,15,8
15,3.0,-0.7,-1.8,-0.7,58.9,71.3,41.7,18.0,2.6,4.0,5.5,5.5,1035.1,15,11
18,6.3,3.0,-1.0,-0.1,47.3,54.3,62.0,16.2,2.3,3.6,4.8,4.8,1031.1,15,14
21,5.3,3.9,0.2,1.1,51.8,51.5,56.1,14.0,2.4,4.5,5.5,5.5,1030.6,15,17
24,2.3,3.1,0.2,1.8,67.2,56.0,52.8,12.7,2.9,7.6,7.0,7.0,1031.6,15,20
27,1.7,1.9,0.8,3.2,72.5,66.9,48.8,12.2,3.9,11.1,11.0,11.0,1030.2,15,23
30,1.5,0.8,-0.1,1.6,77.2,77.4,66.4,29.3,3.3,8.7,12.0,12.0,1030.1,16,2
33,0.9,-0.1,0.2,2.3,80.5,82.5,54.7,25.1,4.3,9.4,12.3,12.3,1029.4,16,5
36,1.6,-0.2,0.4,2.9,76.6,83.5,56.9,24.5,3.3,8.9,13.6,13.6,1030.5,16,8
39,4.8,2.1,0.5,3.4,65.7,75.8,68.8,31.8,4.0,6.2,13.7,13.7,1030.1,16,11
42,7.7,5.5,1.9,3.8,59.7,65.6,76.3,49.0,3.3,5.3,8.6,8.6,1026.8,16,14
