fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,8.0,6.9,3.0,1.6,77.5,80.9,98.6,99.5,6.6,6.8,8.0,8.0,1017.5
3,7.3,6.1,2.2,1.1,75.2,79.2,96.0,98.4,7.0,7.1,8.7,8.7,1018.8
6,6.8,5.7,1.9,1.4,69.5,72.9,86.2,91.5,4.2,4.3,7.4,7.4,1017.6
9,6.8,5.7,2.0,1.1,63.4,66.2,76.4,82.9,5.3,5.3,8.1,8.1,1017.3
12,7.2,5.9,2.6,2.8,61.2,62.8,67.8,81.5,1.7,1.7,3.8,3.8,1017.5
15,10.8,8.5,4.2,2.4,55.9,58.4,73.3,80.1,2.7,2.7,3.2,3.2,1017.2
18,13.6,11.7,7.3,5.2,55.3,56.3,70.1,78.9,2.3,1.9,1.8,1.8,1013.1
21,13.7,13.1,9.1,7.0,58.8,58.0,70.6,79.1,2.1,2.1,3.2,3.2,1011.4
24,10.1,11.7,9.3,7.7,78.0,67.1,73.8,80.5,4.9,4.5,6.6,6.6,1011.7
27,9.4,10.7,10.0,8.8,85.1,77.3,74.9,79.1,6.2,5.7,7.7,7.7,1012.1
30,8.3,10.2,10.3,9.3,91.9,83.3,75.5,78.4,2.0,3.4,6.6,6.6,1011.0
33,8.1,9.6,10.1,9.2,93.1,85.5,75.9,77.5,5.4,5.2,10.2,10.2,1012.5
36,10.6,9.5,8.6,7.7,84.7,86.4,81.6,83.6,3.9,3.5,9.1,9.1,1014.3
39,14.6,12.6,8.3,6.4,63.2,66.8,82.6,87.5,5.7,6.0,7.0,7.0,1015.9
42,15.4,13.9,9.6,7.4,56.6,57.7,71.9,80.5,4.8,5.7,6.8,6.8,1013.7
