fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,16.6,20.0,16.5,14.5,76.2,54.6,62.3,68.5,2.0,4.7,3.9,3.9,1019.7,288,20
3,14.9,18.4,15.9,14.1,81.7,59.8,62.6,66.6,3.0,5.6,4.1,4.1,1019.8,288,23
6,13.3,17.5,15.5,13.9,89.6,65.0,64.2,64.5,2.1,4.1,3.9,3.9,1018.9,289,2
9,12.6,16.2,14.8,13.4,92.8,73.5,70.7,67.9,2.2,4.4,3.3,3.3,1019.2,289,5
12,15.7,15.8,14.4,13.1,83.5,75.3,75.2,69.9,2.5,3.0,3.4,3.4,1020.8,289,8
15,21.6,19.1,14.9,13.3,59.3,64.0,77.0,74.6,2.1,2.4,4.2,4.2,1020.3,289,11
18,23.6,21.5,17.1,14.8,50.8,53.4,65.7,73.2,4.9,4.8,5.7,5.7,1018.7,289,14
21,21.8,21.5,17.3,15.1,56.7,53.4,63.8,71.1,5.3,6.3,7.4,7.4,1019.0,289,17
24,18.1,19.6,16.5,14.5,70.6,61.1,67.4,72.8,4.6,7.1,9.4,9.4,1021.1,289,20
27,16.6,18.4,16.2,14.5,79.0,66.8,63.6,66.8,6.3,8.0,10.8,10.8,1022.1,289,23
30,15.6,16.1,14.3,13.1,84.2,78.5,77.0,73.2,6.0,9.0,13.2,13.2,1023.1,290,2
33,14.4,13.8,12.8,11.9,85.1,84.5,85.6,83.1,7.1,9.5,13.6,13.6,1024.2,290,5
36,14.8,12.6,10.7,11.2,66.1,72.0,67.4,60.7,6.9,9.0,14.4,14.4,1026.6,290,8
39,18.4,15.2,10.8,9.9,45.5,50.6,61.3,43.9,6.9,8.0,9.7,9.7,1027.1,290,11
42,20.0,17.4,13.0,10.8,33.6,34.5,42.9,47.8,8.0,8.7,9.7,9.7,1025.2,290,14
