fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,14.4,13.7,10.5,8.9,71.3,68.6,74.5,76.2,2.7,6.4,8.4,8.4,1026.3,292,20
3,13.6,12.5,10.0,8.8,77.3,76.4,80.1,82.0,3.7,7.9,7.7,7.7,1026.5,292,23
6,12.5,11.4,9.2,8.4,84.0,80.6,78.6,82.4,3.9,8.6,9.1,9.1,1025.8,293,2
9,11.7,10.7,8.6,7.9,85.6,81.8,71.4,71.3,3.5,8.1,10.1,10.1,1025.4,293,5
12,11.6,10.2,8.1,7.0,86.3,82.1,68.5,61.1,2.8,6.4,8.4,8.4,1026.2,293,8
15,12.0,10.2,7.8,6.2,84.8,86.5,67.2,60.5,2.4,4.0,7.0,7.0,1026.3,293,11
18,11.8,10.4,6.8,5.0,85.0,83.3,71.5,69.9,2.8,4.5,6.8,6.8,1024.2,293,14
21,11.1,9.9,6.5,5.0,86.8,81.5,75.9,70.6,2.5,4.6,6.3,6.3,1024.2,293,17
24,10.4,9.4,6.4,5.3,87.9,80.9,74.4,69.9,1.2,2.8,7.0,7.0,1024.5,293,20
27,10.0,9.2,6.4,5.1,89.1,82.1,82.6,75.0,0.8,2.7,4.8,4.8,1024.3,293,23
30,9.6,9.2,6.4,5.2,91.2,82.9,82.1,73.8,2.0,4.6,4.6,4.6,1023.6,294,2
33,8.3,8.9,6.5,5.3,93.1,81.4,73.4,62.2,2.1,5.7,4.8,4.8,1023.8,294,5
36,9.9,8.8,6.8,5.8,86.4,77.2,62.5,46.6,1.9,4.7,3.9,3.9,1025.5,294,8
39,14.0,11.4,7.2,6.2,57.9,62.0,71.8,45.2,1.3,2.0,2.4,2.4,1025.6,294,11
42,16.0,13.7,9.4,7.3,49.7,51.2,63.1,68.5,2.6,3.4,3.9,3.9,1023.3,294,14
