fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,14.9,19.9,16.3,14.5,79.6,49.3,56.1,56.0,1.7,2.9,3.2,3.2,1023.7
3,13.8,19.0,15.8,14.2,83.8,52.7,59.3,54.3,2.3,5.2,3.7,3.7,1024.3
6,12.5,17.8,15.3,14.0,88.3,57.9,60.5,51.9,2.3,5.0,3.7,3.7,1023.8
9,11.6,17.0,15.0,13.8,91.1,61.7,58.1,47.4,1.5,3.6,2.8,2.8,1023.9
12,14.6,16.7,14.9,13.8,83.9,63.5,53.3,42.2,1.7,3.5,3.9,3.9,1024.9
15,20.8,18.2,14.8,13.7,59.5,63.1,54.9,40.9,2.2,3.0,4.1,4.1,1025.1
18,22.0,20.0,15.8,13.7,47.7,47.9,56.6,60.5,2.0,2.4,2.9,2.9,1023.1
21,18.9,19.9,15.9,13.8,66.7,47.5,55.1,58.2,1.3,1.7,3.5,3.5,1023.6
24,15.9,19.3,15.5,13.5,73.6,48.5,56.1,59.4,1.9,3.5,4.6,4.6,1024.4
27,14.2,18.5,15.1,13.2,79.6,49.6,55.8,58.9,2.3,3.9,4.6,4.6,1024.9
30,12.9,17.7,14.8,12.9,84.5,51.3,55.9,57.9,2.2,3.6,4.3,4.3,1024.9
33,12.3,17.1,14.5,12.8,86.5,54.0,56.6,56.0,2.2,4.2,5.0,5.0,1024.7
36,14.5,15.9,14.0,12.4,80.5,64.8,59.0,58.6,2.2,5.8,6.4,6.4,1025.9
39,20.1,17.3,13.6,12.2,62.5,68.1,69.5,63.8,2.4,3.7,6.2,6.2,1026.0
42,21.3,19.2,14.9,12.7,53.1,54.9,67.7,75.1,3.8,5.4,6.1,6.1,1023.3
