fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,16.3,17.4,14.7,13.4,58.5,51.5,55.4,55.8,3.8,6.1,7.3,7.3,1014.8
3,14.3,15.3,13.6,12.4,63.3,56.9,64.0,65.0,3.4,7.6,8.6,8.6,1016.4
6,13.4,13.8,13.2,12.0,59.3,57.0,65.1,76.3,5.2,8.8,13.6,13.6,1015.1
9,12.0,12.8,13.9,13.3,55.0,50.7,39.1,57.4,5.7,6.8,12.5,12.5,1013.3
12,12.9,11.8,14.3,14.3,56.9,56.3,45.0,56.4,3.3,5.9,8.4,8.4,1014.8
15,19.5,17.5,15.3,16.9,48.8,51.7,65.2,52.3,5.2,5.3,6.6,6.6,1013.2
18,24.2,22.7,18.2,17.3,48.7,49.8,60.5,55.4,3.1,2.9,4.7,4.7,1010.0
21,24.3,24.1,20.1,18.4,53.5,50.8,60.4,61.2,1.4,1.6,3.0,3.0,1009.0
24,19.3,22.6,20.3,18.8,72.3,56.7,62.4,65.2,1.9,3.2,3.4,3.4,1010.4
27,17.3,21.0,20.4,19.2,82.9,65.6,66.2,64.5,4.8,4.7,6.1,6.1,1010.8
30,16.4,19.0,20.4,19.1,90.7,79.8,68.3,67.6,6.0,4.9,7.2,7.2,1010.7
33,15.4,17.9,20.2,19.0,94.8,86.9,68.6,67.5,3.9,3.6,6.2,6.2,1010.5
36,18.0,17.6,19.6,18.6,87.3,88.1,71.3,69.2,5.8,5.8,7.3,7.3,1011.8
39,25.3,23.6,19.5,18.5,61.3,64.8,75.0,70.5,4.2,4.3,5.4,5.4,1012.1
42,28.0,26.9,22.2,20.0,48.8,49.3,60.7,67.3,4.7,4.7,6.2,6.2,1009.2
