fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.2,7.0,4.3,4.4,72.3,62.2,66.7,37.6,2.5,6.8,5.6,5.6,1027.9
3,5.0,6.4,4.4,4.7,77.1,65.5,64.5,36.5,2.0,6.9,6.8,6.8,1028.2
6,3.9,5.7,5.2,5.3,84.2,70.2,56.5,33.7,2.0,6.2,5.4,5.4,1027.5
9,3.0,5.0,5.6,5.5,89.4,74.2,56.6,35.0,2.0,5.0,1.7,1.7,1026.8
12,3.1,4.7,5.4,5.2,89.7,77.5,58.8,39.0,2.2,5.2,0.6,0.6,1028.8
15,9.2,6.2,5.2,4.9,67.2,76.1,60.4,41.2,1.1,1.6,1.4,1.4,1029.5
18,11.8,9.2,5.1,3.9,55.7,61.2,74.4,59.1,2.2,2.9,3.7,3.7,1027.6
21,9.3,9.6,5.6,3.9,68.6,59.1,71.4,66.9,1.7,3.5,3.8,3.8,1027.4
24,5.3,8.5,5.0,3.3,83.7,62.7,74.1,73.3,2.2,6.1,4.8,4.8,1028.9
27,3.8,6.9,4.5,2.9,88.5,68.5,77.3,80.4,2.7,8.0,4.7,4.7,1029.7
30,2.6,5.3,4.3,2.8,91.8,75.3,79.2,80.9,2.0,7.1,3.5,3.5,1029.2
33,1.2,3.8,4.2,2.8,95.0,84.4,79.1,75.8,2.0,6.0,2.7,2.7,1027.8
36,1.6,3.2,4.2,3.2,95.9,90.2,77.6,65.4,1.6,5.3,3.1,3.1,1028.7
39,8.4,5.4,4.9,4.6,73.3,84.5,68.6,45.1,1.5,2.5,1.8,1.8,1028.1
42,12.2,9.9,5.9,5.1,57.2,61.5,70.1,49.8,1.6,1.8,1.2,1.2,1024.3
