fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.7,7.2,3.7,1.8,59.8,32.8,34.7,34.2,6.4,7.7,6.7,6.7,1030.5
3,3.1,4.5,2.1,0.8,48.2,27.3,22.7,24.4,8.1,11.9,9.3,9.3,1033.2
6,1.1,2.2,1.0,0.1,43.6,23.3,16.6,19.9,5.6,10.9,7.0,7.0,1033.1
9,-0.8,1.1,-0.2,-1.0,46.9,25.2,15.4,19.0,4.2,9.1,6.4,6.4,1033.6
12,-0.5,0.3,-1.0,-1.9,52.9,23.0,16.4,20.6,2.7,8.6,5.6,5.6,1034.7
15,5.0,1.6,-1.1,-1.8,32.2,33.2,16.9,21.5,3.5,4.8,5.1,5.1,1034.2
18,7.1,4.3,0.2,-1.5,30.5,30.6,37.3,34.5,4.1,4.2,4.6,4.6,1030.1
21,4.2,4.7,1.0,0.2,45.4,34.5,37.8,28.9,3.9,5.8,6.3,6.3,1028.3
24,1.9,4.3,2.8,2.0,55.5,35.6,23.8,21.2,4.9,7.7,7.6,7.6,1027.6
27,1.0,4.0,4.4,3.4,58.9,36.7,20.2,20.2,5.2,8.4,7.7,7.7,1026.8
30,0.0,3.7,5.6,5.0,64.7,39.4,19.5,19.4,4.6,6.9,6.4,6.4,1025.5
33,-0.6,3.8,6.8,6.3,69.3,40.3,17.6,17.5,4.6,6.3,6.4,6.4,1023.8
36,0.6,4.4,7.6,7.0,68.4,39.0,16.0,16.2,5.2,7.0,6.4,6.4,1024.4
39,8.6,6.2,8.3,7.5,49.8,47.0,14.6,15.3,3.0,3.8,4.5,4.5,1024.1
42,12.2,10.3,8.1,7.3,40.3,39.0,17.7,15.0,1.6,2.3,1.3,1.3,1021.4
