fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,17.3,19.8,18.6,17.0,64.1,52.3,46.1,47.2,1.5,2.3,3.6,3.6,1012.9
3,15.5,17.8,18.2,16.8,72.7,60.3,50.2,50.6,2.8,4.7,7.5,7.5,1013.2
6,13.6,16.7,18.0,16.8,81.0,65.4,53.5,53.0,5.0,5.4,6.9,6.9,1013.2
9,12.6,16.3,18.2,17.0,86.3,68.1,52.3,51.0,5.4,5.0,5.6,5.6,1013.2
12,15.4,16.5,18.3,17.2,77.7,67.8,50.3,49.8,4.2,4.2,3.0,3.0,1014.6
15,23.5,21.7,18.6,17.3,50.9,53.1,50.9,50.6,2.1,1.9,0.3,0.3,1014.8
18,26.4,24.9,20.4,18.2,40.4,40.3,48.8,54.2,1.6,2.0,2.0,2.0,1012.6
21,25.1,25.1,21.2,19.0,44.6,39.3,45.8,50.8,2.8,3.1,3.5,3.5,1012.0
24,19.5,22.7,20.8,18.7,59.6,46.1,46.0,50.8,3.1,5.6,6.6,6.6,1012.9
27,17.3,19.7,20.0,18.2,66.2,55.3,47.4,51.7,4.2,6.6,9.4,9.4,1013.7
30,15.4,17.4,19.7,18.1,74.1,64.5,47.3,50.2,3.4,6.2,9.3,9.3,1013.6
33,14.0,15.7,19.5,18.1,82.7,74.0,48.3,50.3,5.1,6.5,9.4,9.4,1012.1
36,16.2,15.9,19.1,17.9,75.6,73.7,49.9,51.4,5.3,6.1,8.9,8.9,1013.0
39,24.3,22.6,19.5,18.3,49.1,50.9,49.2,49.3,4.7,4.6,9.1,9.1,1012.0
42,27.4,26.4,21.8,19.5,39.7,39.7,48.6,54.3,7.2,6.6,9.1,9.1,1008.1
