fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,12.5,13.5,10.6,8.9,86.9,75.7,81.5,85.2,1.5,3.2,3.2,3.2,1021.2,327,20
3,12.2,13.2,10.7,9.1,89.4,77.7,80.8,84.5,1.9,1.8,1.8,1.8,1022.2,327,23
6,12.3,12.8,10.8,9.5,90.8,80.4,81.2,81.9,1.6,3.7,2.1,2.1,1020.9,328,2
9,10.9,12.4,10.5,9.3,95.4,85.0,84.9,85.5,1.1,2.6,2.4,2.4,1020.1,328,5
12,11.9,12.3,10.6,9.5,93.5,87.2,85.1,82.7,2.6,4.2,3.5,3.5,1020.7,328,8
15,17.2,14.9,11.1,9.9,69.9,76.3,84.9,83.4,2.7,2.8,3.1,3.1,1021.0,328,11
18,19.1,17.4,13.1,11.0,57.9,60.3,73.2,80.4,2.3,2.5,3.1,3.1,1018.8,328,14
21,16.0,17.5,13.7,11.7,72.6,60.1,69.3,75.7,1.2,2.9,5.6,5.6,1018.5,328,17
24,14.1,16.2,13.6,11.8,80.4,66.4,70.7,75.3,3.7,7.4,6.9,6.9,1018.8,328,20
27,13.1,14.4,13.8,12.4,84.7,75.9,69.7,72.0,4.2,7.3,7.1,7.1,1019.1,328,23
30,11.9,13.7,14.4,13.0,91.0,81.2,68.3,71.1,3.7,5.1,5.9,5.9,1018.5,329,2
33,11.1,13.3,14.7,13.3,94.6,83.8,67.8,70.9,1.8,2.2,4.4,4.4,1017.5,329,5
36,12.6,13.5,14.4,13.1,90.9,82.9,68.8,71.5,1.6,1.4,3.3,3.3,1018.3,329,8
39,16.1,14.7,14.1,12.7,77.5,80.6,69.9,73.6,0.6,1.5,4.9,4.9,1017.9,329,11
42,17.6,16.6,14.0,12.6,71.5,73.6,72.5,75.8,1.6,1.9,5.5,5.5,1015.1,329,14
