fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,1.5,4.8,1.9,0.5,61.8,39.7,43.5,44.1,2.7,3.4,3.6,3.6,1026.7
3,0.5,4.5,2.1,0.6,70.0,45.1,43.2,43.6,2.1,5.3,4.7,4.7,1027.5
6,0.1,3.8,2.0,0.6,72.7,46.4,43.4,44.7,2.5,6.9,8.5,8.5,1027.5
9,-0.3,2.7,2.3,1.0,72.6,51.4,49.1,45.1,2.5,9.2,12.6,12.6,1027.1
12,0.6,2.1,1.6,0.5,71.2,56.9,38.5,35.2,3.3,10.3,13.3,13.3,1028.7
15,7.0,3.9,1.2,0.5,42.3,47.8,30.3,26.1,4.9,7.6,11.1,11.1,1029.8
18,9.3,6.6,2.4,0.5,30.4,32.0,39.9,38.6,5.0,7.3,8.3,8.3,1028.3
21,6.3,6.4,2.5,0.7,37.8,30.1,35.3,32.7,2.7,7.2,8.0,8.0,1030.3
24,2.2,5.7,2.3,0.8,50.1,26.4,25.4,20.9,2.5,7.6,7.8,7.8,1031.2
27,-0.0,4.9,1.8,0.3,56.9,22.6,22.4,18.6,2.3,7.3,6.9,6.9,1031.5
30,-1.9,3.4,1.3,0.2,61.8,22.5,20.3,16.1,2.3,6.4,6.0,6.0,1032.1
33,-2.5,2.7,1.1,-0.0,64.9,22.4,18.4,16.7,1.6,3.8,6.0,6.0,1031.9
36,-2.0,2.4,1.1,0.2,68.8,22.1,18.6,15.6,0.5,1.3,5.3,5.3,1033.4
39,5.9,2.9,1.5,1.0,34.4,28.9,18.0,13.5,0.4,1.5,5.3,5.3,1033.8
42,8.9,6.0,2.1,1.2,25.9,25.9,28.6,17.0,1.3,2.1,3.5,3.5,1031.3
