fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,7.5,8.4,5.4,3.6,44.0,32.3,29.7,28.3,3.0,8.4,11.2,11.2,1025.4
3,5.3,8.4,6.1,4.5,54.3,34.4,34.5,37.1,2.7,7.8,12.9,12.9,1025.5
6,5.0,7.6,6.1,4.3,60.2,44.3,43.9,44.8,2.7,9.4,14.8,14.8,1024.8
9,5.1,6.7,5.2,3.8,65.7,54.4,51.8,49.3,4.0,10.8,17.9,17.9,1024.4
12,6.4,5.2,2.4,0.8,51.9,48.6,39.0,32.1,6.9,11.4,17.2,17.2,1026.7
15,9.7,6.9,2.7,0.6,23.9,24.4,30.5,34.1,8.0,11.0,13.0,13.0,1027.3
18,10.6,8.2,4.0,1.8,22.6,22.1,27.5,31.3,6.7,9.3,10.7,10.7,1025.0
21,8.2,8.2,4.4,2.3,31.2,26.5,30.7,34.3,3.8,7.9,11.0,11.0,1024.7
24,5.1,7.4,4.3,2.4,44.7,30.0,31.5,34.4,2.7,8.2,11.6,11.6,1025.1
27,4.4,7.3,5.2,3.4,47.6,30.1,27.6,29.2,3.9,9.5,13.1,13.1,1024.9
30,4.6,7.2,6.5,5.0,45.5,30.5,24.4,24.4,4.8,10.0,13.9,13.9,1024.2
33,4.7,7.1,7.0,5.6,45.6,31.5,22.1,22.1,4.6,10.3,18.0,18.0,1022.7
36,6.7,6.3,3.8,2.0,39.1,33.0,29.5,29.2,6.6,12.4,18.7,18.7,1025.2
39,9.7,7.0,2.8,0.7,24.8,25.2,31.5,35.4,7.7,10.6,12.5,12.5,1026.1
42,10.4,8.2,4.0,1.8,22.6,22.1,27.7,31.4,7.1,10.3,11.9,11.9,1023.5
