fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.1,12.4,9.5,11.6,45.8,45.5,45.6,41.6,7.3,13.7,19.3,19.3,1021.5,53,20
3,9.4,8.4,6.9,9.6,48.2,48.6,40.5,32.2,5.5,11.3,17.9,17.9,1024.8,53,23
6,7.1,6.2,5.4,8.7,54.2,54.7,40.4,29.4,4.6,9.7,16.6,16.6,1024.9,54,2
9,5.9,5.0,4.3,7.9,59.6,60.8,42.9,27.6,4.6,9.6,16.2,16.2,1024.3,54,5
12,6.2,4.3,2.9,6.1,60.8,65.9,50.2,25.2,5.3,9.4,16.9,16.9,1025.3,54,8
15,10.8,7.9,3.9,6.7,47.7,53.8,63.1,29.4,5.7,8.4,11.3,11.3,1024.5,54,11
18,14.5,12.1,7.8,6.1,39.2,41.9,52.1,55.1,5.2,7.6,9.2,9.2,1021.0,54,14
21,14.3,13.2,9.1,7.3,40.8,40.3,49.1,53.5,5.3,8.5,10.6,10.6,1019.9,54,17
24,11.0,10.7,7.9,7.1,50.2,49.0,54.3,55.5,5.2,10.8,15.2,15.2,1021.2,54,20
27,8.4,7.7,6.4,8.2,60.9,61.7,61.4,53.2,5.9,11.5,16.2,16.2,1021.4,54,23
30,6.3,5.7,5.6,8.3,72.1,73.3,66.0,54.4,5.1,9.9,13.6,13.6,1021.0,55,2
33,5.1,4.4,4.5,7.2,79.8,81.3,75.5,63.8,4.6,9.2,12.3,12.3,1020.7,55,5
36,5.8,4.1,3.8,6.6,79.0,86.0,81.5,66.3,5.2,9.0,13.5,13.5,1021.5,55,8
39,11.0,8.4,4.1,6.5,60.3,68.2,85.8,65.0,5.0,7.3,9.1,9.1,1020.8,55,11
42,15.0,13.0,8.7,6.9,50.3,54.1,67.9,73.5,4.7,6.7,8.2,8.2,1016.6,55,14
