fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.2,4.9,1.5,0.1,61.0,43.2,50.3,47.3,2.1,1.4,0.0,0.0,1032.8,317,20
3,3.3,4.7,1.7,0.8,67.2,44.1,48.0,41.4,1.9,1.2,1.4,1.4,1032.5,317,23
6,2.9,4.5,1.7,1.0,71.1,45.5,49.6,43.1,0.9,0.4,2.4,2.4,1031.0,318,2
9,2.0,4.3,2.0,1.8,77.3,46.9,51.5,35.5,0.7,0.7,2.9,2.9,1029.6,318,5
12,3.3,4.2,2.4,2.4,77.3,47.6,47.3,24.8,0.7,0.9,2.8,2.8,1030.7,318,8
15,9.6,6.4,3.0,3.1,45.8,49.4,45.6,16.6,1.2,1.1,2.3,2.3,1030.4,318,11
18,11.9,9.3,5.2,3.9,38.9,40.5,46.3,35.8,1.0,0.8,1.5,1.5,1027.5,318,14
21,9.9,9.8,6.0,4.7,49.6,39.9,45.6,43.8,1.1,0.7,1.4,1.4,1027.1,318,17
24,6.3,9.4,6.2,5.2,65.7,41.0,45.0,48.8,2.2,1.9,1.4,1.4,1028.0,318,20
27,4.9,9.1,6.4,5.4,73.7,41.5,45.7,52.6,2.5,2.2,1.1,1.1,1028.5,318,23
30,3.6,8.7,6.4,5.6,79.7,41.8,48.2,52.8,2.1,2.4,1.4,1.4,1028.4,319,2
33,3.0,8.2,6.2,5.7,82.2,43.5,49.4,50.2,3.0,4.0,1.7,1.7,1027.7,319,5
36,5.9,7.8,6.2,6.2,71.7,45.9,46.3,46.8,3.2,5.8,3.9,3.9,1029.1,319,8
39,12.5,9.4,6.9,6.9,45.0,48.2,39.5,43.4,2.7,3.5,4.3,4.3,1028.8,319,11
42,14.6,12.2,8.1,7.5,40.8,41.8,49.8,42.5,1.0,1.8,2.0,2.0,1025.8,319,14
