fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.3,5.3,2.2,1.1,80.8,81.3,86.3,83.6,4.4,9.2,14.4,14.4,1025.0
3,6.0,5.0,2.1,1.0,87.1,85.5,90.0,88.1,4.9,10.0,15.7,15.7,1024.7
6,5.8,4.9,2.1,1.1,90.5,89.2,94.3,92.5,4.1,8.7,13.6,13.6,1024.2
9,5.8,4.9,2.3,1.7,90.2,91.0,96.3,94.5,4.5,8.8,14.1,14.1,1022.2
12,5.8,4.9,2.5,2.3,92.3,91.9,98.1,97.8,4.0,7.7,12.1,12.1,1022.2
15,6.8,5.6,3.0,2.7,91.4,92.3,99.3,98.5,2.9,4.9,7.9,7.9,1022.1
18,7.6,6.3,3.3,2.5,90.3,91.6,99.4,99.6,4.2,4.5,3.2,3.2,1019.9
21,7.6,6.4,3.4,2.2,89.2,92.3,98.7,99.8,5.2,5.6,6.4,6.4,1020.4
24,6.5,5.5,3.0,1.9,92.6,95.1,98.1,99.2,4.9,5.5,5.3,5.3,1021.6
27,5.8,4.8,2.7,1.6,93.7,96.6,98.6,99.5,4.7,5.4,3.6,3.6,1022.8
30,5.3,4.2,2.5,1.5,94.1,97.5,97.8,98.0,4.4,5.0,4.1,4.1,1023.1
33,4.7,3.7,2.5,1.4,95.0,98.7,94.8,95.9,3.9,4.3,4.4,4.4,1022.0
36,4.9,3.4,2.3,1.2,91.7,98.7,95.0,97.0,3.3,3.8,4.3,4.3,1023.4
39,7.5,5.2,2.1,1.6,77.7,87.0,97.6,94.8,2.7,3.5,3.9,3.9,1023.9
42,9.3,7.4,3.4,1.8,69.1,75.3,92.6,98.5,2.4,3.4,4.0,4.0,1021.5
