fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,7.1,5.5,1.6,-0.1,70.8,75.5,93.0,99.5,2.5,3.1,3.8,3.8,1025.5
3,6.4,5.1,1.5,-0.2,74.8,77.3,92.4,98.5,3.7,4.3,3.6,3.6,1026.4
6,5.7,4.6,1.2,-0.4,78.1,79.5,91.9,97.5,4.1,5.1,4.1,4.1,1024.7
9,5.1,4.3,0.9,-0.6,81.1,80.8,90.7,96.5,3.4,4.2,3.9,3.9,1025.0
12,6.2,4.1,0.7,-0.7,74.5,80.3,89.6,92.3,2.5,3.9,3.6,3.6,1026.4
15,9.7,6.7,2.5,0.4,56.9,64.5,80.7,91.9,3.2,3.9,4.0,4.0,1025.8
18,12.5,9.6,5.3,3.2,49.7,55.1,69.2,77.9,2.3,3.1,3.4,3.4,1023.1
21,12.1,10.6,6.5,4.4,49.9,52.4,65.5,74.0,2.1,3.1,3.8,3.8,1022.0
24,10.0,9.8,6.4,4.6,60.6,55.9,66.0,72.5,2.3,5.1,5.4,5.4,1022.6
27,9.1,9.0,6.3,4.6,66.1,62.0,67.8,73.2,2.8,4.6,6.9,6.9,1022.8
30,8.6,8.8,6.3,4.8,71.3,65.4,67.1,72.2,1.7,4.1,7.4,7.4,1021.6
33,8.2,8.1,6.1,4.7,72.3,68.7,67.9,72.0,2.7,6.0,8.1,8.1,1020.4
36,9.4,7.9,6.4,5.5,67.4,69.7,65.6,65.6,3.5,6.7,11.1,11.1,1020.8
39,12.6,10.5,6.6,6.0,54.7,59.7,68.6,62.7,4.7,6.2,9.4,9.4,1019.9
42,13.0,11.7,7.5,6.1,53.1,55.4,69.0,70.8,3.8,5.6,7.2,7.2,1017.6
