fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.8,7.4,4.0,2.1,54.5,29.1,29.2,29.6,1.6,4.1,6.7,6.7,1028.7,350,20
3,0.9,6.8,4.0,2.3,66.7,30.8,28.8,28.9,1.6,3.1,6.7,6.7,1028.5,350,23
6,-0.3,6.3,3.9,2.2,73.7,33.1,30.3,31.7,1.7,4.3,6.2,6.2,1027.9,351,2
9,-0.9,5.8,4.3,2.5,75.6,34.5,28.4,27.6,1.8,5.5,8.3,8.3,1027.0,351,5
12,0.2,5.4,4.5,2.9,74.4,35.9,23.4,19.2,1.6,4.9,7.8,7.8,1027.3,351,8
15,9.0,6.6,5.2,3.8,44.0,39.5,20.8,16.2,1.6,3.1,5.6,5.6,1027.1,351,11
18,12.4,10.3,6.2,4.5,28.1,28.1,31.5,26.6,1.6,1.9,4.0,4.0,1024.1,351,14
21,7.9,10.5,6.9,5.1,45.2,28.6,32.0,32.2,3.3,3.7,3.1,3.1,1023.8,351,17
24,4.1,9.8,7.0,5.3,57.1,30.8,30.8,33.6,6.0,7.0,3.3,3.3,1024.6,351,20
27,2.4,9.3,7.0,5.2,67.0,33.8,31.3,35.2,3.4,5.0,2.9,2.9,1025.2,351,23
30,1.1,8.1,6.7,5.0,75.8,39.0,35.0,37.0,0.4,3.4,3.0,3.0,1025.5,352,2
33,-0.2,6.7,6.2,4.5,82.7,45.6,39.1,39.3,3.6,4.5,3.8,3.8,1025.6,352,5
36,0.7,5.6,5.4,4.1,82.3,48.3,38.7,36.4,2.7,4.4,4.5,4.5,1027.4,352,8
39,8.7,5.9,5.1,4.0,50.3,52.7,31.0,29.5,1.1,1.9,4.5,4.5,1028.3,352,11
42,11.5,9.0,5.1,4.2,33.3,35.3,35.5,23.5,3.7,4.2,5.4,5.4,1026.2,352,14
